2017-11-20,1936,41.290001000000004,323.399994
2017-11-21,1936,41.09,328.600006
2017-11-22,1900,40.919998,331.200012
2017-11-23,1923,40.650002,328.899994
2017-11-24,1919,40.77,332.299988
2017-11-27,1904,41.009997999999996,331.799988
2017-11-28,1949,40.48,334.600006
2017-11-29,1929,39.57,337.5
2017-11-30,1899,38.779999,336.299988
2017-12-01,1904,39.439999,335.799988
2017-12-04,1954,39.080002,336.700012
2017-12-05,1957,38.91,338.700012
2017-12-06,1971,38.450001,338.299988
2017-12-07,1978,38.610001000000004,338
2017-12-08,2019,38.34,342.600006
2017-12-11,2019,38.439999,344.100006
2017-12-12,2060,38.919998,343.100006
2017-12-13,1973.689941,38.310001,348.200012
2017-12-14,1922,37.860001000000004,348.299988
2017-12-15,1894,38.27,347
2017-12-18,1947,37.66,353.5
2017-12-19,1956,37.48,350.600006
2017-12-20,1969,37.380001,345
2017-12-21,1977,37.799999,345.299988
2017-12-22,1944,37.669998,352.100006
2017-12-27,1963,37.959998999999996,354.700012
2017-12-28,1969,38.119999,354.899994
2017-12-29,1992,38.23,352.799988
2018-01-02,1966,37.82,353
2018-01-03,2004,38.32,358.399994
2018-01-04,2019,38.529999,358.299988
2018-01-05,2015,39.009997999999996,356.399994
2018-01-08,2020,38.759997999999996,355.100006
2018-01-09,2048,38.490002000000004,352.5
2018-01-10,2053,38.41,346.399994
2018-01-11,2073,38.220001,352.700012
2018-01-12,2105,38.889998999999996,355
2018-01-15,2108,39.849998,350
2018-01-16,2135,39.669998,356.799988
2018-01-17,2146,38.400002,355
2018-01-18,2134,38.43,346.899994
2018-01-19,2136,38.400002,349.899994
2018-01-22,2129,38.459998999999996,353.799988
2018-01-23,2152,39.75,344.899994
2018-01-24,2086,40.419998,346
2018-01-25,2072,40.5,350
2018-01-26,2124,39.759997999999996,355.299988
2018-01-29,2135,39.48,356.600006
2018-01-30,2109,38.689999,351
2018-01-31,2105,39.130001,360.100006
2018-02-01,2085,38.650002,360.899994
2018-02-02,2034,37.049999,364.200012
2018-02-05,2035,37.189999,364.299988
2018-02-06,1998,36.869999,356
2018-02-07,2056,36.400002,362.899994
2018-02-08,1955,36.27,358
2018-02-09,1962.5,36.509997999999996,355.899994
2018-02-12,2002,36.279999,360.200012
2018-02-13,1994.5,36.849998,363.100006
2018-02-14,2005,37.48,363
2018-02-15,2020,37.880001,366.399994
2018-02-16,2031,37.040001000000004,368.799988
2018-02-19,2018,37.259997999999996,362.799988
2018-02-20,2065,37.23,364.700012
2018-02-21,2083,37.220001,363.5
2018-02-22,2050,38.509997999999996,357.100006
2018-02-23,2053,37.57,362.5
2018-02-26,2070,36.209998999999996,366
2018-02-27,2108,35.669998,365.600006
2018-02-28,2114,36.450001,365
