0,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59
2016-05-04,2453.0,1022.0,1268.800049,1312.0,857.5,54.970001,1440.0,3475.0,1266.0,1080.0,160.050003,1486.0,379.299988,986.0,1373.0,178.399994,,4141.5,543.0,892.0,6659.0,2.52946,8990.0,3375.0,1179.0,478.5,371.0,64.790001,45.82,399.299988
2016-05-05,2446.0,1024.0,1270.880005,1310.0,855.0,53.669998,1440.0,3435.0,1267.0,1090.0,159.899994,1476.0,375.0,1005.0,1375.0,179.0,,4191.0,556.5,886.5,6684.0,2.52117,8895.0,3386.0,1178.0,480.60000599999995,372.200012,64.08000200000001,45.689999,398.100006
2016-05-06,2444.0,1021.0,1290.640015,1303.5,860.5,53.240002000000004,1416.0,3452.0,1251.0,1083.0,159.25,1500.0,378.299988,1000.0,1377.0,178.199997,,4199.0,560.5,877.0,6731.0,2.54153,8885.0,3441.0,1195.0,489.0,377.0,65.010002,44.970001,397.399994
2016-05-09,2459.0,1029.0,1308.319946,1301.0,871.0,53.240002000000004,1470.0,3531.0,1258.0,1083.0,156.800003,1507.0,378.399994,1037.0,1395.0,177.800003,,4213.5,554.5,873.0,6837.0,2.5481,9085.0,3443.0,1176.0,491.10000599999995,380.0,64.370003,45.200001,399.200012
2016-05-10,2464.0,1035.0,1312.47998,1310.0,871.0,54.34,1510.0,3543.0,1270.0,1093.0,159.899994,1528.0,382.0,1068.0,1405.0,177.600006,,4241.5,543.5,888.0,6882.0,2.56301,8940.0,3456.0,1184.0,490.89999400000005,379.5,65.41999799999999,44.900002,398.200012
2016-05-11,2475.0,1040.0,1301.040039,1307.5,867.0,54.009997999999996,1486.0,3610.0,1265.0,1097.0,159.350006,1514.0,381.5,1052.0,1402.0,179.0,,4245.0,541.5,897.5,6863.0,2.5555,8975.0,3487.0,1169.0,490.39999400000005,378.799988,65.690002,45.66,399.700012
2016-05-12,2465.0,1042.0,1321.839966,1275.0,858.0,55.240002000000004,1457.0,3634.0,1258.0,1081.0,155.600006,1532.0,381.700012,1057.0,1397.0,178.0,,4210.5,544.0,884.5,6823.0,2.53428,8940.0,3428.0,1140.0,487.799988,373.5,64.910004,44.849998,397.299988
2016-05-13,2493.0,1033.0,1329.119995,1277.0,863.0,55.139998999999996,1433.0,3630.0,1253.0,1075.0,161.649994,1538.0,384.399994,1040.0,1348.0,175.199997,,4224.5,542.5,876.5,6851.0,2.53505,8945.0,3431.0,1139.0,487.799988,367.399994,66.400002,45.130001,391.299988
2016-05-16,2503.0,1036.0,1331.199951,1278.0,871.5,55.400002,1441.0,3582.0,1258.0,1080.0,166.699997,1521.0,381.0,1053.0,1355.0,176.0,,4235.0,549.0,876.5,6868.0,2.558,9010.0,3459.0,1143.0,490.10000599999995,369.5,66.66999799999999,43.5,393.700012
2016-05-17,2505.0,1052.0,1320.800049,1287.5,881.5,54.470001,1437.0,3578.0,1267.0,1095.0,164.5,1547.0,385.200012,1029.0,1350.0,176.399994,,4189.0,549.0,927.5,6831.0,2.5326400000000002,8875.0,3452.0,1143.0,486.299988,369.0,67.279999,43.110001000000004,399.600006
2016-05-18,2536.0,1050.0,1327.040039,1309.5,899.0,55.049999,1487.0,3549.0,1275.0,1089.0,163.0,1525.0,384.200012,1033.0,1322.0,175.899994,,4165.5,543.0,961.5,6850.0,2.49863,8955.0,3457.0,1112.0,481.700012,369.600006,69.5,43.73,405.700012
2016-05-19,2520.0,1045.0,1302.079956,1294.5,885.0,55.009997999999996,1461.0,3485.0,1257.0,1076.0,159.899994,1496.0,381.700012,1008.0,1286.0,175.5,,4086.0,533.5,945.5,6763.0,2.48387,8680.0,3399.0,1079.0,477.89999400000005,365.899994,69.08000200000001,43.07,402.200012
2016-05-20,2575.0,1045.0,1331.199951,1334.0,896.0,55.049999,1470.0,3534.0,1265.0,1095.0,164.300003,1535.0,383.799988,1039.0,1366.0,176.699997,,4147.0,553.5,965.5,6820.0,2.53306,8760.0,3443.0,1095.0,483.5,368.0,70.339996,42.759997999999996,406.100006
2016-05-23,2581.0,1074.0,1327.040039,1323.5,901.0,54.540001000000004,1498.0,3551.0,1272.0,1095.0,160.100006,1520.0,383.600006,1045.0,1365.0,177.600006,,4116.0,570.0,973.5,6789.0,2.53495,8790.0,3467.0,1093.0,479.700012,367.299988,70.220001,41.970001,410.600006
2016-05-24,2679.0,1099.0,1346.800049,1386.0,943.5,55.23,1518.0,3584.0,1288.0,1099.0,171.0,1530.0,402.600006,1058.0,1324.0,177.199997,,4170.5,577.0,964.0,6861.0,2.55347,8895.0,3473.0,1099.0,482.89999400000005,374.0,72.41999799999999,42.34,415.700012
2016-05-25,2716.0,1111.0,1341.599976,1403.0,928.0,55.150002,1556.0,3489.0,1271.0,1111.0,167.0,1540.0,403.299988,1057.0,1326.0,179.100006,,4182.0,580.0,975.5,6835.0,2.62,9080.0,3478.0,1086.0,481.200012,370.100006,73.739998,42.200001,422.0
2016-05-26,2718.0,1129.0,1338.47998,1388.0,926.5,56.709998999999996,1532.0,3379.0,1287.0,1119.0,168.600006,1547.0,400.0,1039.0,1330.0,179.0,,4185.0,590.0,982.0,6883.0,2.56282,9100.0,3465.0,1082.0,482.299988,369.200012,72.809998,43.349998,422.200012
2016-05-27,2736.0,1138.0,1339.52002,1394.0,932.0,57.209998999999996,1552.0,3446.0,1291.0,1123.0,167.25,1544.0,397.700012,1050.0,1326.0,179.300003,,4205.5,590.0,986.0,6873.0,2.613,9145.0,3445.0,1097.0,483.0,371.799988,72.449997,44.110001000000004,422.5
2016-05-31,2710.0,1150.0,1338.47998,1380.0,927.5,57.139998999999996,1533.0,3409.0,1306.0,1122.0,165.100006,1532.0,393.0,1057.0,1343.0,180.100006,,4198.0,602.0,976.0,6875.0,2.624,9165.0,3450.0,1074.0,483.60000599999995,375.299988,72.019997,43.310001,422.39999400000005
2016-06-01,2661.0,1147.0,1346.800049,1350.0,915.0,56.869999,1508.0,3382.0,1293.0,1119.0,166.949997,1521.0,393.600006,1038.0,1348.0,177.899994,,4167.0,605.0,961.0,6873.0,2.625,9230.0,3457.0,1070.0,488.0,375.0,71.339996,43.77,421.5
2016-06-02,2653.0,1142.0,1345.76001,1350.0,909.0,56.939999,1514.0,3394.0,1296.0,1116.0,169.5,1521.0,399.399994,1042.0,1335.0,179.600006,,4142.5,608.5,979.5,6842.0,2.61263,9210.0,3477.0,1075.0,492.799988,374.0,70.529999,43.009997999999996,422.700012
2016-06-03,2656.0,1142.0,1352.0,1330.0,904.0,57.48,1524.0,3357.0,1296.0,1117.0,162.0,1540.0,395.0,1049.0,1332.0,178.5,,4206.0,615.5,977.5,6930.0,2.60082,9400.0,3459.0,1070.0,490.89999400000005,375.299988,70.0,42.66,421.89999400000005
2016-06-06,2673.0,1151.0,1363.439941,1345.5,895.5,57.860001000000004,1508.0,3333.0,1307.0,1128.0,159.199997,1550.0,404.5,1050.0,1394.0,183.399994,,4271.5,612.5,985.5,6958.0,2.62017,9390.0,3518.0,1079.0,491.60000599999995,375.600006,69.639999,42.25,423.0
